Eco_region,Country,Year,sub-national,MPA,Site,Station,Station_corrected,family,density.ind.ha.
Kiunga-Lamu,Kenya,2005,Kiunga-Lamu,Reserve,Kiunga_MNR,Ch._Hindi,Ch._Hindi,Epinephelidae,20
Kiunga-Lamu,Kenya,2006,Kiunga-Lamu,Reserve,Kiunga_MNR,Ch._Hindi,Ch._Hindi,Epinephelidae,40
Kiunga-Lamu,Kenya,2008,Kiunga-Lamu,Reserve,Kiunga_MNR,Ch._Hindi,Ch._Hindi,Epinephelidae,10
Kiunga-Lamu,Kenya,2000,Kiunga-Lamu,Reserve,Kiunga_MNR,Ch._Kui,Kui,Epinephelidae,420
Kiunga-Lamu,Kenya,2000,Kiunga-Lamu,Reserve,Kiunga_MNR,Ch._magogoni,Ch._magogoni,Scarinae,200
Kiunga-Lamu,Kenya,2000,Kiunga-Lamu,Reserve,Kiunga_MNR,Ch._magogoni,Ch._magogoni,Epinephelidae,900
Kiunga-Lamu,Kenya,1999,Kiunga-Lamu,Reserve,Kiunga_MNR,Ch._Mongo_Shariff,Ch._Mongo_Shariff,Scarinae,147
Kiunga-Lamu,Kenya,2000,Kiunga-Lamu,Reserve,Kiunga_MNR,Ch._Mongo_Shariff,Ch._Mongo_Shariff,Scarinae,280
Kiunga-Lamu,Kenya,2001,Kiunga-Lamu,Reserve,Kiunga_MNR,Ch._Mongo_Shariff,Ch._Mongo_Shariff,Scarinae,933
Kiunga-Lamu,Kenya,2002,Kiunga-Lamu,Reserve,Kiunga_MNR,Ch._Mongo_Shariff,Ch._Mongo_Shariff,Scarinae,127
Kiunga-Lamu,Kenya,2005,Kiunga-Lamu,Reserve,Kiunga_MNR,Ch._Mongo_Shariff,Ch._Mongo_Shariff,Scarinae,13533
Kiunga-Lamu,Kenya,2006,Kiunga-Lamu,Reserve,Kiunga_MNR,Ch._Mongo_Shariff,Ch._Mongo_Shariff,Scarinae,5440
Kiunga-Lamu,Kenya,2008,Kiunga-Lamu,Reserve,Kiunga_MNR,Ch._Mongo_Shariff,Ch._Mongo_Shariff,Epinephelidae,173
Kiunga-Lamu,Kenya,1999,Kiunga-Lamu,Reserve,Kiunga_MNR,Ch._Mongo_Shariff,Ch._Mongo_Shariff,Epinephelidae,40
Kiunga-Lamu,Kenya,2000,Kiunga-Lamu,Reserve,Kiunga_MNR,Ch._Mongo_Shariff,Ch._Mongo_Shariff,Epinephelidae,450
Kiunga-Lamu,Kenya,2001,Kiunga-Lamu,Reserve,Kiunga_MNR,Ch._Mongo_Shariff,Ch._Mongo_Shariff,Epinephelidae,200
Kiunga-Lamu,Kenya,2002,Kiunga-Lamu,Reserve,Kiunga_MNR,Ch._Mongo_Shariff,Ch._Mongo_Shariff,Epinephelidae,160
Kiunga-Lamu,Kenya,2004,Kiunga-Lamu,Reserve,Kiunga_MNR,Ch._Mongo_Shariff,Ch._Mongo_Shariff,Epinephelidae,300
Kiunga-Lamu,Kenya,2005,Kiunga-Lamu,Reserve,Kiunga_MNR,Ch._Mongo_Shariff,Ch._Mongo_Shariff,Epinephelidae,200
Kiunga-Lamu,Kenya,2006,Kiunga-Lamu,Reserve,Kiunga_MNR,Ch._Mongo_Shariff,Ch._Mongo_Shariff,Epinephelidae,13
Kiunga-Lamu,Kenya,1999,Kiunga-Lamu,Reserve,Kiunga_MNR,Ch._Mvundeni,Ch._Mvundeni,Scarinae,1140
Kiunga-Lamu,Kenya,2002,Kiunga-Lamu,Reserve,Kiunga_MNR,Ch._Mvundeni,Ch._Mvundeni,Scarinae,244
Kiunga-Lamu,Kenya,1999,Kiunga-Lamu,Reserve,Kiunga_MNR,Ch._Mvundeni,Ch._Mvundeni,Epinephelidae,140
Kiunga-Lamu,Kenya,2002,Kiunga-Lamu,Reserve,Kiunga_MNR,Ch._Mvundeni,Ch._Mvundeni,Epinephelidae,89
Kiunga-Lamu,Kenya,2008,Kiunga-Lamu,Reserve,Kiunga_MNR,Ch.Chano,Ch.Chano,Epinephelidae,107
Kiunga-Lamu,Kenya,1999,Kiunga-Lamu,Reserve,Kiunga_MNR,Chole,Chole,Scarinae,110
Kiunga-Lamu,Kenya,2000,Kiunga-Lamu,Reserve,Kiunga_MNR,Chole,Chole,Scarinae,335
Kiunga-Lamu,Kenya,2001,Kiunga-Lamu,Reserve,Kiunga_MNR,Chole,Chole,Scarinae,656
Kiunga-Lamu,Kenya,2002,Kiunga-Lamu,Reserve,Kiunga_MNR,Chole,Chole,Scarinae,553
Kiunga-Lamu,Kenya,2003,Kiunga-Lamu,Reserve,Kiunga_MNR,Chole,Chole,Scarinae,160
Kiunga-Lamu,Kenya,2004,Kiunga-Lamu,Reserve,Kiunga_MNR,Chole,Chole,Scarinae,191
Kiunga-Lamu,Kenya,2005,Kiunga-Lamu,Reserve,Kiunga_MNR,Chole,Chole,Scarinae,4745
Kiunga-Lamu,Kenya,2006,Kiunga-Lamu,Reserve,Kiunga_MNR,Chole,Chole,Scarinae,2011
Kiunga-Lamu,Kenya,2007,Kiunga-Lamu,Reserve,Kiunga_MNR,Chole,Chole,Scarinae,540
Kiunga-Lamu,Kenya,2007,Kiunga-Lamu,Reserve,Kiunga_MNR,Chole,Chole,Scarinae,793
Kiunga-Lamu,Kenya,2008,Kiunga-Lamu,Reserve,Kiunga_MNR,Chole,Chole,Scarinae,240
Kiunga-Lamu,Kenya,2008,Kiunga-Lamu,Reserve,Kiunga_MNR,Chole,Chole,Epinephelidae,120
Kiunga-Lamu,Kenya,1999,Kiunga-Lamu,Reserve,Kiunga_MNR,Chole,Chole,Epinephelidae,10
Kiunga-Lamu,Kenya,2000,Kiunga-Lamu,Reserve,Kiunga_MNR,Chole,Chole,Epinephelidae,20
Kiunga-Lamu,Kenya,2001,Kiunga-Lamu,Reserve,Kiunga_MNR,Chole,Chole,Epinephelidae,144
Kiunga-Lamu,Kenya,2002,Kiunga-Lamu,Reserve,Kiunga_MNR,Chole,Chole,Epinephelidae,3
Kiunga-Lamu,Kenya,2004,Kiunga-Lamu,Reserve,Kiunga_MNR,Chole,Chole,Epinephelidae,9
Kiunga-Lamu,Kenya,2005,Kiunga-Lamu,Reserve,Kiunga_MNR,Chole,Chole,Epinephelidae,274
Kiunga-Lamu,Kenya,2006,Kiunga-Lamu,Reserve,Kiunga_MNR,Chole,Chole,Epinephelidae,6
Kiunga-Lamu,Kenya,2007,Kiunga-Lamu,Reserve,Kiunga_MNR,Chole,Chole,Epinephelidae,40
Kiunga-Lamu,Kenya,2007,Kiunga-Lamu,Reserve,Kiunga_MNR,Chole,Chole,Epinephelidae,33
Kiunga-Lamu,Kenya,2008,Kiunga-Lamu,Reserve,Kiunga_MNR,Chole,Chole,Epinephelidae,173
Kiunga-Lamu,Kenya,2007,Kiunga-Lamu,Reserve,Kiunga_MNR,Chongoni,Chongoni,Scarinae,40
Kiunga-Lamu,Kenya,2007,Kiunga-Lamu,Reserve,Kiunga_MNR,Chongoni,Chongoni,Epinephelidae,200
Kiunga-Lamu,Kenya,2003,Kiunga-Lamu,Reserve,Kiunga_MNR,Ishakani,Ishakani,Scarinae,40
Kiunga-Lamu,Kenya,1999,Kiunga-Lamu,Reserve,Kiunga_MNR,Kadhikia,Kadhikia,Scarinae,690
Kiunga-Lamu,Kenya,2004,Kiunga-Lamu,Reserve,Kiunga_MNR,Kadhikia,Kadhikia,Scarinae,480
Kiunga-Lamu,Kenya,2006,Kiunga-Lamu,Reserve,Kiunga_MNR,Kadhikia,Kadhikia,Scarinae,3515
Kiunga-Lamu,Kenya,1999,Kiunga-Lamu,Reserve,Kiunga_MNR,Kadhikia,Kadhikia,Epinephelidae,60
Kiunga-Lamu,Kenya,2004,Kiunga-Lamu,Reserve,Kiunga_MNR,Kadhikia,Kadhikia,Epinephelidae,1467
Kiunga-Lamu,Kenya,2006,Kiunga-Lamu,Reserve,Kiunga_MNR,Kadhikia,Kadhikia,Epinephelidae,635
Kiunga-Lamu,Kenya,1999,Kiunga-Lamu,Reserve,Kiunga_MNR,Kijiweni,Kijiweni,Scarinae,147
Kiunga-Lamu,Kenya,2001,Kiunga-Lamu,Reserve,Kiunga_MNR,Kijiweni,Kijiweni,Scarinae,747
Kiunga-Lamu,Kenya,2002,Kiunga-Lamu,Reserve,Kiunga_MNR,Kijiweni,Kijiweni,Scarinae,96
Kiunga-Lamu,Kenya,2003,Kiunga-Lamu,Reserve,Kiunga_MNR,Kijiweni,Kijiweni,Scarinae,80
Kiunga-Lamu,Kenya,2004,Kiunga-Lamu,Reserve,Kiunga_MNR,Kijiweni,Kijiweni,Scarinae,96
Kiunga-Lamu,Kenya,2005,Kiunga-Lamu,Reserve,Kiunga_MNR,Kijiweni,Kijiweni,Scarinae,376
Kiunga-Lamu,Kenya,2006,Kiunga-Lamu,Reserve,Kiunga_MNR,Kijiweni,Kijiweni,Scarinae,660
Kiunga-Lamu,Kenya,2007,Kiunga-Lamu,Reserve,Kiunga_MNR,Kijiweni,Kijiweni,Scarinae,5200
Kiunga-Lamu,Kenya,2008,Kiunga-Lamu,Reserve,Kiunga_MNR,Kijiweni,Kijiweni,Scarinae,53
Kiunga-Lamu,Kenya,2005,Kiunga-Lamu,Reserve,Kiunga_MNR,Kijiweni,Kijiweni,Epinephelidae,24
Kiunga-Lamu,Kenya,2006,Kiunga-Lamu,Reserve,Kiunga_MNR,Kijiweni,Kijiweni,Epinephelidae,65
Kiunga-Lamu,Kenya,2007,Kiunga-Lamu,Reserve,Kiunga_MNR,Kijiweni,Kijiweni,Epinephelidae,120
Kiunga-Lamu,Kenya,1999,Kiunga-Lamu,Reserve,Kiunga_MNR,Kishanga,Kishanga,Scarinae,187
Kiunga-Lamu,Kenya,2000,Kiunga-Lamu,Reserve,Kiunga_MNR,Kishanga,Kishanga,Scarinae,747
Kiunga-Lamu,Kenya,2001,Kiunga-Lamu,Reserve,Kiunga_MNR,Kishanga,Kishanga,Scarinae,356
Kiunga-Lamu,Kenya,2002,Kiunga-Lamu,Reserve,Kiunga_MNR,Kishanga,Kishanga,Scarinae,753
Kiunga-Lamu,Kenya,2004,Kiunga-Lamu,Reserve,Kiunga_MNR,Kishanga,Kishanga,Scarinae,147
Kiunga-Lamu,Kenya,2005,Kiunga-Lamu,Reserve,Kiunga_MNR,Kishanga,Kishanga,Scarinae,187
Kiunga-Lamu,Kenya,2006,Kiunga-Lamu,Reserve,Kiunga_MNR,Kishanga,Kishanga,Scarinae,1154
Kiunga-Lamu,Kenya,2007,Kiunga-Lamu,Reserve,Kiunga_MNR,Kishanga,Kishanga,Scarinae,590
Kiunga-Lamu,Kenya,2008,Kiunga-Lamu,Reserve,Kiunga_MNR,Kishanga,Kishanga,Scarinae,293
Kiunga-Lamu,Kenya,1999,Kiunga-Lamu,Reserve,Kiunga_MNR,Kishanga,Kishanga,Epinephelidae,40
Kiunga-Lamu,Kenya,2000,Kiunga-Lamu,Reserve,Kiunga_MNR,Kishanga,Kishanga,Epinephelidae,40
Kiunga-Lamu,Kenya,2001,Kiunga-Lamu,Reserve,Kiunga_MNR,Kishanga,Kishanga,Epinephelidae,4
Kiunga-Lamu,Kenya,2006,Kiunga-Lamu,Reserve,Kiunga_MNR,Kishanga,Kishanga,Epinephelidae,46
Kiunga-Lamu,Kenya,2007,Kiunga-Lamu,Reserve,Kiunga_MNR,Kishanga,Kishanga,Epinephelidae,1080
Kiunga-Lamu,Kenya,2008,Kiunga-Lamu,Reserve,Kiunga_MNR,Kishanga,Kishanga,Epinephelidae,67
Kiunga-Lamu,Kenya,1999,Kiunga-Lamu,Reserve,Kiunga_MNR,Kiungamwini,Kiungamwini,Scarinae,467
Kiunga-Lamu,Kenya,2003,Kiunga-Lamu,Reserve,Kiunga_MNR,Kiwayu_North,Kiwayu,Scarinae,160
Kiunga-Lamu,Kenya,1999,Kiunga-Lamu,Reserve,Kiunga_MNR,Kui,Kui,Scarinae,440
Kiunga-Lamu,Kenya,2000,Kiunga-Lamu,Reserve,Kiunga_MNR,Kui,Kui,Scarinae,333
Kiunga-Lamu,Kenya,2001,Kiunga-Lamu,Reserve,Kiunga_MNR,Kui,Kui,Scarinae,267
Kiunga-Lamu,Kenya,2002,Kiunga-Lamu,Reserve,Kiunga_MNR,Kui,Kui,Scarinae,314
Kiunga-Lamu,Kenya,2003,Kiunga-Lamu,Reserve,Kiunga_MNR,Kui,Kui,Scarinae,113
Kiunga-Lamu,Kenya,2004,Kiunga-Lamu,Reserve,Kiunga_MNR,Kui,Kui,Scarinae,467
Kiunga-Lamu,Kenya,2005,Kiunga-Lamu,Reserve,Kiunga_MNR,Kui,Kui,Scarinae,1686
Kiunga-Lamu,Kenya,2006,Kiunga-Lamu,Reserve,Kiunga_MNR,Kui,Kui,Scarinae,166
Kiunga-Lamu,Kenya,2007,Kiunga-Lamu,Reserve,Kiunga_MNR,Kui,Kui,Scarinae,573
Kiunga-Lamu,Kenya,2008,Kiunga-Lamu,Reserve,Kiunga_MNR,Kui,Kui,Scarinae,2000
Kiunga-Lamu,Kenya,2008,Kiunga-Lamu,Reserve,Kiunga_MNR,Kui,Kui,Epinephelidae,93
Kiunga-Lamu,Kenya,1999,Kiunga-Lamu,Reserve,Kiunga_MNR,Kui,Kui,Epinephelidae,22
Kiunga-Lamu,Kenya,2000,Kiunga-Lamu,Reserve,Kiunga_MNR,Kui,Kui,Epinephelidae,33
Kiunga-Lamu,Kenya,2001,Kiunga-Lamu,Reserve,Kiunga_MNR,Kui,Kui,Epinephelidae,40
Kiunga-Lamu,Kenya,2002,Kiunga-Lamu,Reserve,Kiunga_MNR,Kui,Kui,Epinephelidae,3
Kiunga-Lamu,Kenya,2003,Kiunga-Lamu,Reserve,Kiunga_MNR,Kui,Kui,Epinephelidae,47
Kiunga-Lamu,Kenya,2007,Kiunga-Lamu,Reserve,Kiunga_MNR,Kui,Kui,Epinephelidae,333
Kiunga-Lamu,Kenya,2008,Kiunga-Lamu,Reserve,Kiunga_MNR,Kui,Kui,Epinephelidae,457
Kiunga-Lamu,Kenya,1999,Kiunga-Lamu,Reserve,Kiunga_MNR,Kupi,Kupi,Scarinae,100
Kiunga-Lamu,Kenya,2000,Kiunga-Lamu,Reserve,Kiunga_MNR,Kupi,Kupi,Scarinae,120
Kiunga-Lamu,Kenya,2001,Kiunga-Lamu,Reserve,Kiunga_MNR,Kupi,Kupi,Scarinae,496
Kiunga-Lamu,Kenya,2002,Kiunga-Lamu,Reserve,Kiunga_MNR,Kupi,Kupi,Scarinae,960
Kiunga-Lamu,Kenya,2003,Kiunga-Lamu,Reserve,Kiunga_MNR,Kupi,Kupi,Scarinae,160
Kiunga-Lamu,Kenya,2005,Kiunga-Lamu,Reserve,Kiunga_MNR,Kupi,Kupi,Scarinae,960
Kiunga-Lamu,Kenya,2006,Kiunga-Lamu,Reserve,Kiunga_MNR,Kupi,Kupi,Scarinae,1069
Kiunga-Lamu,Kenya,2006,Kiunga-Lamu,Reserve,Kiunga_MNR,Kupi,Kupi,Scarinae,1431
Kiunga-Lamu,Kenya,2007,Kiunga-Lamu,Reserve,Kiunga_MNR,Kupi,Kupi,Scarinae,9600
Kiunga-Lamu,Kenya,2008,Kiunga-Lamu,Reserve,Kiunga_MNR,Kupi,Kupi,Scarinae,1147
Kiunga-Lamu,Kenya,1999,Kiunga-Lamu,Reserve,Kiunga_MNR,Kupi,Kupi,Epinephelidae,20
Kiunga-Lamu,Kenya,2001,Kiunga-Lamu,Reserve,Kiunga_MNR,Kupi,Kupi,Epinephelidae,56
Kiunga-Lamu,Kenya,2005,Kiunga-Lamu,Reserve,Kiunga_MNR,Kupi,Kupi,Epinephelidae,280
Kiunga-Lamu,Kenya,2006,Kiunga-Lamu,Reserve,Kiunga_MNR,Kupi,Kupi,Epinephelidae,23
Kiunga-Lamu,Kenya,2006,Kiunga-Lamu,Reserve,Kiunga_MNR,Kupi,Kupi,Epinephelidae,169
Kiunga-Lamu,Kenya,2007,Kiunga-Lamu,Reserve,Kiunga_MNR,Kupi,Kupi,Epinephelidae,500
Kiunga-Lamu,Kenya,2008,Kiunga-Lamu,Reserve,Kiunga_MNR,Kupi,Kupi,Epinephelidae,27
Kiunga-Lamu,Kenya,2001,Kiunga-Lamu,Reserve,Kiunga_MNR,Kwa_Mwarabu,Kwa_Mwarabu,Scarinae,67
Kiunga-Lamu,Kenya,2002,Kiunga-Lamu,Reserve,Kiunga_MNR,Kwa_Mwarabu,Kwa_Mwarabu,Scarinae,367
Kiunga-Lamu,Kenya,2003,Kiunga-Lamu,Reserve,Kiunga_MNR,Kwa_Mwarabu,Kwa_Mwarabu,Scarinae,300
Kiunga-Lamu,Kenya,1999,Kiunga-Lamu,Reserve,Kiunga_MNR,Kwa_Radi,Kwa_Radi,Scarinae,400
Kiunga-Lamu,Kenya,2000,Kiunga-Lamu,Reserve,Kiunga_MNR,Kwa_Radi,Kwa_Radi,Scarinae,160
Kiunga-Lamu,Kenya,2001,Kiunga-Lamu,Reserve,Kiunga_MNR,Kwa_Radi,Kwa_Radi,Scarinae,138
Kiunga-Lamu,Kenya,2002,Kiunga-Lamu,Reserve,Kiunga_MNR,Kwa_Radi,Kwa_Radi,Scarinae,280
Kiunga-Lamu,Kenya,2003,Kiunga-Lamu,Reserve,Kiunga_MNR,Kwa_Radi,Kwa_Radi,Scarinae,133
Kiunga-Lamu,Kenya,2004,Kiunga-Lamu,Reserve,Kiunga_MNR,Kwa_Radi,Kwa_Radi,Scarinae,200
Kiunga-Lamu,Kenya,2005,Kiunga-Lamu,Reserve,Kiunga_MNR,Kwa_Radi,Kwa_Radi,Scarinae,200
Kiunga-Lamu,Kenya,2006,Kiunga-Lamu,Reserve,Kiunga_MNR,Kwa_Radi,Kwa_Radi,Scarinae,864
Kiunga-Lamu,Kenya,2007,Kiunga-Lamu,Reserve,Kiunga_MNR,Kwa_Radi,Kwa_Radi,Scarinae,672
Kiunga-Lamu,Kenya,2008,Kiunga-Lamu,Reserve,Kiunga_MNR,Kwa_Radi,Kwa_Radi,Scarinae,74
Kiunga-Lamu,Kenya,1999,Kiunga-Lamu,Reserve,Kiunga_MNR,Kwa_Radi,Kwa_Radi,Epinephelidae,53
Kiunga-Lamu,Kenya,2000,Kiunga-Lamu,Reserve,Kiunga_MNR,Kwa_Radi,Kwa_Radi,Epinephelidae,20
Kiunga-Lamu,Kenya,2001,Kiunga-Lamu,Reserve,Kiunga_MNR,Kwa_Radi,Kwa_Radi,Epinephelidae,9
Kiunga-Lamu,Kenya,2002,Kiunga-Lamu,Reserve,Kiunga_MNR,Kwa_Radi,Kwa_Radi,Epinephelidae,4
Kiunga-Lamu,Kenya,2003,Kiunga-Lamu,Reserve,Kiunga_MNR,Kwa_Radi,Kwa_Radi,Epinephelidae,680
Kiunga-Lamu,Kenya,2004,Kiunga-Lamu,Reserve,Kiunga_MNR,Kwa_Radi,Kwa_Radi,Epinephelidae,24
Kiunga-Lamu,Kenya,2005,Kiunga-Lamu,Reserve,Kiunga_MNR,Kwa_Radi,Kwa_Radi,Epinephelidae,104
Kiunga-Lamu,Kenya,2006,Kiunga-Lamu,Reserve,Kiunga_MNR,Kwa_Radi,Kwa_Radi,Epinephelidae,132
Kiunga-Lamu,Kenya,2007,Kiunga-Lamu,Reserve,Kiunga_MNR,Kwa_Radi,Kwa_Radi,Epinephelidae,108
Kiunga-Lamu,Kenya,2008,Kiunga-Lamu,Reserve,Kiunga_MNR,Kwa_Radi,Kwa_Radi,Epinephelidae,377
Kiunga-Lamu,Kenya,2001,Kiunga-Lamu,Reserve,Kiunga_MNR,Magogoni,Ch._magogoni,Scarinae,1600
Kiunga-Lamu,Kenya,2001,Kiunga-Lamu,Reserve,Kiunga_MNR,Magogoni,Ch._magogoni,Epinephelidae,147
Kiunga-Lamu,Kenya,2001,Kiunga-Lamu,Reserve,Kiunga_MNR,Melini,Melini,Scarinae,40000
Kiunga-Lamu,Kenya,2004,Kiunga-Lamu,Reserve,Kiunga_MNR,Melini,Melini,Scarinae,1000
Kiunga-Lamu,Kenya,2004,Kiunga-Lamu,Reserve,Kiunga_MNR,Melini,Melini,Epinephelidae,130
Kiunga-Lamu,Kenya,1999,Kiunga-Lamu,Reserve,Kiunga_MNR,Mike's_inner,Mikes_inner,Scarinae,86
Kiunga-Lamu,Kenya,2000,Kiunga-Lamu,Reserve,Kiunga_MNR,Mike's_inner,Mikes_inner,Scarinae,104
Kiunga-Lamu,Kenya,2001,Kiunga-Lamu,Reserve,Kiunga_MNR,Mike's_inner,Mikes_inner,Scarinae,40
Kiunga-Lamu,Kenya,2002,Kiunga-Lamu,Reserve,Kiunga_MNR,Mike's_inner,Mikes_inner,Scarinae,249
Kiunga-Lamu,Kenya,2004,Kiunga-Lamu,Reserve,Kiunga_MNR,Mike's_inner,Mikes_inner,Scarinae,28
Kiunga-Lamu,Kenya,2005,Kiunga-Lamu,Reserve,Kiunga_MNR,Mike's_inner,Mikes_inner,Scarinae,18
Kiunga-Lamu,Kenya,2006,Kiunga-Lamu,Reserve,Kiunga_MNR,Mike's_inner,Mikes_inner,Scarinae,73
Kiunga-Lamu,Kenya,2007,Kiunga-Lamu,Reserve,Kiunga_MNR,Mike's_inner,Mikes_inner,Scarinae,230
Kiunga-Lamu,Kenya,2008,Kiunga-Lamu,Reserve,Kiunga_MNR,Mike's_inner,Mikes_inner,Scarinae,396
Kiunga-Lamu,Kenya,2008,Kiunga-Lamu,Reserve,Kiunga_MNR,Mike's_inner,Mikes_inner,Epinephelidae,93
Kiunga-Lamu,Kenya,1999,Kiunga-Lamu,Reserve,Kiunga_MNR,Mike's_inner,Mikes_inner,Epinephelidae,17
Kiunga-Lamu,Kenya,2000,Kiunga-Lamu,Reserve,Kiunga_MNR,Mike's_inner,Mikes_inner,Epinephelidae,16
Kiunga-Lamu,Kenya,2001,Kiunga-Lamu,Reserve,Kiunga_MNR,Mike's_inner,Mikes_inner,Epinephelidae,20
Kiunga-Lamu,Kenya,2002,Kiunga-Lamu,Reserve,Kiunga_MNR,Mike's_inner,Mikes_inner,Epinephelidae,9
Kiunga-Lamu,Kenya,2003,Kiunga-Lamu,Reserve,Kiunga_MNR,Mike's_inner,Mikes_inner,Epinephelidae,33
Kiunga-Lamu,Kenya,2005,Kiunga-Lamu,Reserve,Kiunga_MNR,Mike's_inner,Mikes_inner,Epinephelidae,18
Kiunga-Lamu,Kenya,2006,Kiunga-Lamu,Reserve,Kiunga_MNR,Mike's_inner,Mikes_inner,Epinephelidae,22
Kiunga-Lamu,Kenya,2007,Kiunga-Lamu,Reserve,Kiunga_MNR,Mike's_inner,Mikes_inner,Epinephelidae,15
Kiunga-Lamu,Kenya,2008,Kiunga-Lamu,Reserve,Kiunga_MNR,Mike's_inner,Mikes_inner,Epinephelidae,169
Kiunga-Lamu,Kenya,1999,Kiunga-Lamu,Reserve,Kiunga_MNR,Mike's_outer,Mikes_outer,Scarinae,463
Kiunga-Lamu,Kenya,2000,Kiunga-Lamu,Reserve,Kiunga_MNR,Mike's_outer,Mikes_outer,Scarinae,94
Kiunga-Lamu,Kenya,2001,Kiunga-Lamu,Reserve,Kiunga_MNR,Mike's_outer,Mikes_outer,Scarinae,400
Kiunga-Lamu,Kenya,2002,Kiunga-Lamu,Reserve,Kiunga_MNR,Mike's_outer,Mikes_outer,Scarinae,575
Kiunga-Lamu,Kenya,2004,Kiunga-Lamu,Reserve,Kiunga_MNR,Mike's_outer,Mikes_outer,Scarinae,140
Kiunga-Lamu,Kenya,2005,Kiunga-Lamu,Reserve,Kiunga_MNR,Mike's_outer,Mikes_outer,Scarinae,140
Kiunga-Lamu,Kenya,2006,Kiunga-Lamu,Reserve,Kiunga_MNR,Mike's_outer,Mikes_outer,Scarinae,640
Kiunga-Lamu,Kenya,2007,Kiunga-Lamu,Reserve,Kiunga_MNR,Mike's_outer,Mikes_outer,Scarinae,695
Kiunga-Lamu,Kenya,2008,Kiunga-Lamu,Reserve,Kiunga_MNR,Mike's_outer,Mikes_outer,Scarinae,335
Kiunga-Lamu,Kenya,2008,Kiunga-Lamu,Reserve,Kiunga_MNR,Mike's_outer,Mikes_outer,Epinephelidae,13
Kiunga-Lamu,Kenya,1999,Kiunga-Lamu,Reserve,Kiunga_MNR,Mike's_outer,Mikes_outer,Epinephelidae,10
Kiunga-Lamu,Kenya,2000,Kiunga-Lamu,Reserve,Kiunga_MNR,Mike's_outer,Mikes_outer,Epinephelidae,31
Kiunga-Lamu,Kenya,2002,Kiunga-Lamu,Reserve,Kiunga_MNR,Mike's_outer,Mikes_outer,Epinephelidae,25
Kiunga-Lamu,Kenya,2005,Kiunga-Lamu,Reserve,Kiunga_MNR,Mike's_outer,Mikes_outer,Epinephelidae,7
Kiunga-Lamu,Kenya,2006,Kiunga-Lamu,Reserve,Kiunga_MNR,Mike's_outer,Mikes_outer,Epinephelidae,51
Kiunga-Lamu,Kenya,2007,Kiunga-Lamu,Reserve,Kiunga_MNR,Mike's_outer,Mikes_outer,Epinephelidae,22
Kiunga-Lamu,Kenya,2008,Kiunga-Lamu,Reserve,Kiunga_MNR,Mike's_outer,Mikes_outer,Epinephelidae,110
Kiunga-Lamu,Kenya,2001,Kiunga-Lamu,Reserve,Kiunga_MNR,Mketeni,Mketeni,Scarinae,207
Kiunga-Lamu,Kenya,2001,Kiunga-Lamu,Reserve,Kiunga_MNR,Mketeni,Mketeni,Epinephelidae,7
Kiunga-Lamu,Kenya,1999,Kiunga-Lamu,Reserve,Kiunga_MNR,Mkokoni_Coral_Garden,Mkokoni_Coral_Garden,Scarinae,760
Kiunga-Lamu,Kenya,2000,Kiunga-Lamu,Reserve,Kiunga_MNR,Mkokoni_Coral_Garden,Mkokoni_Coral_Garden,Scarinae,109
Kiunga-Lamu,Kenya,2001,Kiunga-Lamu,Reserve,Kiunga_MNR,Mkokoni_Coral_Garden,Mkokoni_Coral_Garden,Scarinae,270
Kiunga-Lamu,Kenya,2002,Kiunga-Lamu,Reserve,Kiunga_MNR,Mkokoni_Coral_Garden,Mkokoni_Coral_Garden,Scarinae,245
Kiunga-Lamu,Kenya,2005,Kiunga-Lamu,Reserve,Kiunga_MNR,Mkokoni_Coral_Garden,Mkokoni_Coral_Garden,Scarinae,645
Kiunga-Lamu,Kenya,2006,Kiunga-Lamu,Reserve,Kiunga_MNR,Mkokoni_Coral_Garden,Mkokoni_Coral_Garden,Scarinae,680
Kiunga-Lamu,Kenya,2007,Kiunga-Lamu,Reserve,Kiunga_MNR,Mkokoni_Coral_Garden,Mkokoni_Coral_Garden,Scarinae,412
Kiunga-Lamu,Kenya,2008,Kiunga-Lamu,Reserve,Kiunga_MNR,Mkokoni_Coral_Garden,Mkokoni_Coral_Garden,Scarinae,455
Kiunga-Lamu,Kenya,2000,Kiunga-Lamu,Reserve,Kiunga_MNR,Mkokoni_Coral_Garden,Mkokoni_Coral_Garden,Epinephelidae,20
Kiunga-Lamu,Kenya,2001,Kiunga-Lamu,Reserve,Kiunga_MNR,Mkokoni_Coral_Garden,Mkokoni_Coral_Garden,Epinephelidae,10
Kiunga-Lamu,Kenya,2002,Kiunga-Lamu,Reserve,Kiunga_MNR,Mkokoni_Coral_Garden,Mkokoni_Coral_Garden,Epinephelidae,10
Kiunga-Lamu,Kenya,2004,Kiunga-Lamu,Reserve,Kiunga_MNR,Mkokoni_Coral_Garden,Mkokoni_Coral_Garden,Epinephelidae,7
Kiunga-Lamu,Kenya,2005,Kiunga-Lamu,Reserve,Kiunga_MNR,Mkokoni_Coral_Garden,Mkokoni_Coral_Garden,Epinephelidae,10
Kiunga-Lamu,Kenya,2006,Kiunga-Lamu,Reserve,Kiunga_MNR,Mkokoni_Coral_Garden,Mkokoni_Coral_Garden,Epinephelidae,7
